2.63	0.655698207
2.64	0.664651476
2.65	0.673596699
2.66	0.682531449
2.67	0.691453295
2.68	0.700359804
2.69	0.709248543
2.7	0.718117077
2.71	0.726962974
2.72	0.735783807
2.73	0.74457715
2.74	0.753340581
2.75	0.762071688
2.76	0.770768063
2.77	0.77942731
2.78	0.788047038
2.79	0.796624872
2.8	0.805158446
2.81	0.813645409
2.82	0.822083422
2.83	0.830470166
2.84	0.838803335
2.85	0.847080644
2.86	0.855299824
2.87	0.863458629
2.88	0.871554834
2.89	0.879586238
2.9	0.88755066
2.91	0.895445948
2.92	0.903269976
2.93	0.911020642
2.94	0.918695876
2.95	0.926293637
2.96	0.933811913
2.97	0.941248725
2.98	0.948602127
2.99	0.955870206
3	0.963051086
3.01	0.970142925
3.02	0.97714392
3.03	0.984052304
3.04	0.99086635
3.05	0.997584374
3.06	1.004204728
3.07	1.010725811
3.08	1.017146062
3.09	1.023463965
3.1	1.02967805
3.11	1.035786891
3.12	1.04178911
3.13	1.047683376
3.14	1.053468407
3.15	1.05914297
3.16	1.064705883
3.17	1.070156014
3.18	1.075492282
3.19	1.08071366
3.2	1.085819174
3.21	1.090807903
3.22	1.09567898
3.23	1.100431596
3.24	1.105064995
3.25	1.109578478
3.26	1.113971406
3.27	1.118243193
3.28	1.122393315
3.29	1.126421305
3.3	1.130326755
3.31	1.134109318
3.32	1.137768706
3.33	1.141304692
3.34	1.14471711
3.35	1.148005855
3.36	1.151170883
3.37	1.154212214
3.38	1.157129929
3.39	1.159924171
3.4	1.162595147
3.41	1.165143125
3.42	1.167568438
3.43	1.169871482
3.44	1.172052715
3.45	1.17411266
3.46	1.176051902
3.47	1.177871092
3.48	1.179570941
3.49	1.181152227
3.5	1.182615789
3.51	1.183962531
3.52	1.185193418
3.53	1.186309481
3.54	1.187311812
3.55	1.188201567
3.56	1.188979962
3.57	1.189648277
3.58	1.190207855
3.59	1.190660099
3.6	1.191006473
3.61	1.191248503
3.62	1.191387775
3.63	1.191425933
3.64	1.191364685
3.65	1.191205794
3.66	1.190951083
3.67	1.190602432
3.68	1.190161781
3.69	1.189631124
3.7	1.189012511
3.71	1.18830805
3.72	1.187519901
3.73	1.186650279
3.74	1.185701453
3.75	1.184675744
3.76	1.183575524
3.77	1.182403216
3.78	1.181161293
3.79	1.179852277
3.8	1.17847874
3.81	1.177043298
3.82	1.175548616
3.83	1.173997402
3.84	1.17239241
3.85	1.170736437
3.86	1.16903232
3.87	1.167282941
3.88	1.165491218
3.89	1.16366011
3.9	1.161792614
3.91	1.159891762
3.92	1.157960622
3.93	1.156002296
3.94	1.15401992
3.95	1.15201666
3.96	1.149995713
3.97	1.147960306
3.98	1.145913691
3.99	1.14385915
4	1.141799986
4.01	1.139739531
4.02	1.137681134
4.03	1.135628169
4.04	1.133584027
4.05	1.131552118
4.06	1.129535868
4.07	1.127538721
4.08	1.125564131
4.09	1.123615567
4.1	1.121696507
4.11	1.11981044
4.12	1.117960862
4.13	1.116151276
4.14	1.114385188
4.15	1.112666109
4.16	1.110997553
4.17	1.10938303
4.18	1.107826053
4.19	1.10633013
4.2	1.104898765
4.21	1.103535456
4.22	1.102243693
4.23	1.101026958
4.24	1.099888721
4.25	1.098832441
4.26	1.097861562
4.27	1.096979514
4.28	1.096189708
4.29	1.095495539
4.3	1.09490038
4.31	1.094407582
4.32	1.094020476
4.33	1.093742364
4.34	1.093576525
4.35	1.093526209
4.36	1.093594636
4.37	1.093784996
4.38	1.094100446
4.39	1.094544109
4.4	1.095119074
4.41	1.095828391
4.42	1.096675074
4.43	1.097662094
4.44	1.098792384
4.45	1.100068832
4.46	1.101494283
4.47	1.103071536
4.48	1.104803342
4.49	1.106692406
4.5	1.108741382
4.51	1.110952872
4.52	1.113329427
4.53	1.115873543
4.54	1.118587663
4.55	1.121474171
4.56	1.124535396
4.57	1.127773606
4.58	1.131191011
4.59	1.134789758
4.6	1.138571934
4.61	1.14253956
4.62	1.146694594
4.63	1.151038927
4.64	1.155574384
4.65	1.160302724
4.66	1.165225633
4.67	1.17034473
4.68	1.175661564
4.69	1.181177609
4.7	1.18689427
4.71	1.192812876
4.72	1.198934683
4.73	1.20526087
4.74	1.211792542
4.75	1.218530726
4.76	1.225476372
4.77	1.232630353
4.78	1.23999346
4.79	1.247566408
4.8	1.255349829
4.81	1.263344277
4.82	1.271550223
4.83	1.279968056
4.84	1.288598084
4.85	1.297440533
4.86	1.306495544
4.87	1.315763176
4.88	1.325243404
4.89	1.334936119
4.9	1.344841127
4.91	1.35495815
4.92	1.365286827
4.93	1.37582671
4.94	1.386577266
4.95	1.397537879
4.96	1.408707847
4.97	1.420086381
4.98	1.431672609
4.99	1.443465575
5	1.455464235
